recipe_id,ingredients,
17464,12 rashers thinly sliced prosciutto or streaky bacon,
17464,4 thyme sprigs,
17464,knob of butter,
17464,2 tbsp olive oil,
17464,50g watercress,
17464,squeeze of orange juice,
17464,zest and juice 2 oranges,
17464,1in cinnamon stick (or 1 tsp ground),
17464,1 tsp honey,
17464,3 tbsp soy sauce,
17465,2 eggs,
17465,"400g can green lentils, rinsed and drained",
17465,"1 small red onion, thinly sliced",
17465,"1 red pepper, finely chopped",
17465,1 tbsp balsamic vinegar,
17465,handful rocket leaves,
17465,1 tbsp olive oil,
17466,"1 garlic bulb, broken into cloves, unpeeled",
17466,"4 tbsp extra-virgin olive oil, plus extra for drizzling",
17466,"3 onions, finely sliced",
17466,2 tbsp fresh thyme leaves,
17466,12 slices pancetta,
17466,400g linguine,
17466,200g firm goat's cheese,
17466,"handful chopped parsley, to serve",
17467,650g unsalted butter,
17467,650g plain chocolate (70% cocoa),
17467,100ml very strong coffee- espresso is ideal,
17467,3 tsp vanilla essence,
17467,650g plain flour,
17467,2 tsp baking powder,
17467,2 tsp bicarbonate of soda,
17467,950g light soft brown sugar,
17467,10 eggs,
17467,2 x 284ml/9½ fl oz soured cream,
17468,"4 fresh mackerel fillets, pin boned, each cut into 4 large pieces",
17468,2 tbsp plain flour,
17468,400-500ml/14-18fl oz sunflower oil,
17468,"1 spring onion, finely sliced",
17468,2 tsp dark soy sauce,
17468,1 tbsp rice vinegar,
17468,3 tbsp tomato ketchup,
17468,1 tsp Thai fish sauce,
17468,2 tbsp sunflower oil,
17468,"1 small onion, cut into six wedges",
17468,"2 garlic cloves, very finely chopped",
17468,"thumb-size piece fresh root ginger, finely chopped",
17468,"300g/10oz fresh pineapple, peeled, cored and cut into rough 2cm chunks",
17468,"1 long dried red chilli, cut into 3 pieces",
17468,1 tsp cornflour,
17469,1 tbsp sunflower oil,
17469,"1 garlic clove, finely sliced",
17469,"thumb-tip piece fresh root ginger, cut into matchsticks",
17469,"250g chestnut mushroom, quartered",
17469,"½ Savoy cabbage, shredded",
17469,300g soba noodle,
17469,195g jar black bean stir-fry sauce,
17469,"4 spring onions, sliced",
17470,500g pack wholewheat spaghetti,
17470,500g leaf spinach,
17470,"3 tbsp olive oil, plus extra to serve",
17470,"4 garlic cloves, finely sliced",
17470,2 tbsp red wine vinegar,
17470,handful pine nuts,
17470,"50g parmesan, half grated, half shaved",
17470,"chilli flakes, to serve",
17471,"1 onion, finely chopped",
17471,"1 celery stick, finely chopped",
17471,1 tbsp vegetable oil,
17471,"50g bacon, thinly chopped",
17471,"1 garlic clove, crushed",
17471,400g can chopped tomatoes,
17471,2 tsp tomato purée,
17471,1 tsp treacle or brown sugar,
17471,1 tbsp malt vinegar,
17471,"400g can haricot beans, drained, rinsed",
17471,"300g potato, peeled and cubed",
17471,2 tbsp milk,
17471,1 tbsp cream cheese,
17472,"2 boneless, skinless chicken breasts",
17472,½ tsp olive oil,
17472,"1 tbsp Cajun seasoning, we used Bart (or make your own - see recipe, below)",
17472,"400g can pinto bean, rinsed and drained",
17472,"2 red peppers, diced",
17472,"1 avocado, diced",
17472,"2 spring onions, sliced",
17472,1 tbsp olive,
17472,juice 1 lemon,
17472,"handful coriander, chopped",
17473,"500g pack salad potato, such as Charlotte",
17473,"4 tbsp olive oil, plus extra for drizzling",
17473,1 tbsp lemon juice,
17473,½ tsp chilli powder,
17473,"1 plump garlic clove, finely chopped",
17473,"410g can cannellini bean, drained and rinsed",
17473,"1 small red onion or half a medium one, finely chopped",
17473,"a good handful of parsley, chopped",
17473,"200g can tuna, drained",
17473,110g bag mixed salad leaf and herbs,
17474,"6 good-quality sausages, skins removed",
17474,1 tsp fennel seed,
17474,"250g pack mushroom, sliced",
17474,150ml red wine (optional),
17474,660g jar tomato pasta sauce (we used Loyd Grossman’s tomato & chilli),
17474,300g penne,
17474,"grated or shaved parmesan, to serve",
17475,2 tbsp olive oil,
17475,"1½ kg pork tenderloin, cut into strips",
17475,"2 onions, cut into thin wedges",
17475,"4 garlic cloves, crushed",
17475,1-2 tbsp smoked paprika,
17475,500ml beef stock,
17475,2 x 400g cans chopped tomato,
17475,1 tbsp sugar,
17475,"3 peppers, chopped",
17475,250g self-raising flour,
17475,140g shredded suet,
17475,1½ tsp baking powder,
17475,"small bunch oregano, most leaves chopped",
17476,1 tbsp vegetable oil,
17476,454g packet good quality sausage each sausage chopped into three,
17476,"1 small onion, chopped",
17476,"3 carrots, chopped into thick slices",
17476,"4 celery sticks, washed, if gritty, and sliced into chunks (finely chop the leaves if there are any)",
17476,"2 x 410g cans mixed pulses (or other beans), drained and rinsed under the cold tap",
17476,400ml hot chicken or vegetable stock,
17476,"1-2 tbsp Dijon mustard (or 2 tsp ready-made English mustard), depending on how fiery you want it",
17476,"a small handful of fresh parsley, chopped",
17476,"crusty bread, to serve",
17477,700ml full-fat milk,
17477,"1 onion, peeled and halved",
17477,"1 garlic clove, peeled",
17477,1 bay leaf,
17477,350g macaroni,
17477,"50g butter, plus a little extra for greasing",
17477,50g plain flour,
17477,"175g mature cheddar cheese, grated",
17477,1 tsp English mustard,
17477,"50g parmesan, grated",
17477,50g coarse white breadcrumb,
17478,90g pack Parma ham,
17478,140g ricotta,
17478,"1 tbsp thyme leaf, plus some sprigs",
17478,3 tbsp freshly grated parmesan,
17478,"2 oven-ready pheasants, washed and dried",
17478,150ml extra-dry vermouth,
17478,"olive oil, for drizzling",
17479,100g soft brown sugar,
17479,100g golden caster sugar,
17479,"100g butter, softened",
17479,1 egg,
17479,1 tsp vanilla extract,
17479,225g plain flour,
17479,"140g milk chocolate, melted",
17479,"85g white chocolate, chips or chopped into chunks",
17479,"85g plain chocolate, chips or chopped into chunks",
17480,small handful dried porcini mushrooms (about 10g) - not essential but very tasty,
17480,2 tbsp vegetable oil,
17480,1kg braising steak (buy this as a whole piece and cut it yourself into large chunks),
17480,"2 large onions, roughly chopped",
17480,"4 large carrots, chopped into large chunks",
17480,2 tsp golden caster sugar,
17480,4 tbsp plain flour,
17480,300ml dark ale,
17480,2 beef stock cubes mixed with 400ml boiling water,
17480,"small bunch each thyme, bay leaf and parsley, tied together",
17480,"200g smoked bacon lardons, or chopped rashers",
17480,"200g chestnut mushrooms, halved",
17480,"650g plain flour, plus extra for dusting",
17480,"250g lard or cold butter (or half of each), diced, plus extra for greasing",
17480,"1 egg yolk, beaten, to glaze",
17481,375g pack shortcrust pastry,
17481,"a little flour, for dusting",
17481,185g dark chocolate,
17481,50g salted butter,
17481,"4 eggs, beaten",
17481,200ml maple syrup,
17481,200g whole pecan nuts,
17482,"4½ -5kg oven-ready turkey, thawed if frozen, giblets removed",
17482,25g pack each rosemary and thyme,
17482,"2 lemons, finely zested",
17482,"80g pack sliced pancetta, chopped",
17482,150g pot mascarpone,
17482,"2 onions, thickly sliced",
17482,1 tbsp flour,
17482,100ml white wine,
17482,600ml turkey or chicken stock,
17483,"1kg roasting potatoes (we used Maris Piper), halved, or quartered if large",
17483,½-1 tsp chilli flakes,
17483,1 tsp turmeric,
17483,1 tbsp coriander seeds,
17483,1 tbsp cumin seeds,
17483,4 tbsp vegetable oil,
17484,"200g boneless, skinless chicken breasts",
17484,"1 egg, lightly beaten",
17484,85g polenta,
17484,"sunflower oil, for frying",
17484,3 tbsp half-fat crème fraîche,
17484,2 tsp peri peri sauce,
17484,100g bag watercress,
17484,2 tbsp ready-made vinaigrette dressing,
17485,2 x 300g/11oz black olives (choose unpitted for the best flavour),
17485,"1 rosemary, stems discarded and finely chopped",
17485,"4 sundried tomatoes, finely chopped",
17485,1 tbsp olive oil,
17486,350g raisin,
17486,125g currant,
17486,125g sultana,
17486,"200ml ginger wine, plus 4tbsp",
17486,"200g butter, softened, plus extra for greasing",
17486,200g dark muscovado sugar,
17486,4 eggs,
17486,200g plain flour,
17486,50g ground almond,
17486,½ tsp mixed spice,
17486,1 tsp ground ginger,
17486,1 tsp freshly grated root ginger,
17486,1 tbsp treacle,
17487,2 red onions,
17487,1 tsp cinnamon,
17487,1 tbsp olive oil,
17487,400g lean lamb steak,
17487,140g wild and basmati rice,
17487,"handful mint, chopped",
17487,"handful parsley, chopped",
17487,120g pack fresh pomegranate seeds,
17487,50g chopped pistachio,
17487,50g dried cranberries,
17487,juice ½ orange,
17487,juice ½ lemon,
17488,2 oven-ready quails (See tip at end of recipe),
17488,1 tbsp olive oil,
17488,small knob of butter,
17488,10-12 asparagus spears,
17488,2 handfuls salad leaves (I use frisée),
17488,2 tbsp clear honey,
17488,1 tsp English mustard,
17488,4 tbsp soy sauce,
17488,1 tbsp sherry vinegar,
17488,5 tbsp vegetable oil,
17488,3 tbsp sesame oil,
17488,2 tbsp crème fraîche,
17488,2 tbsp mascarpone,
17488,1 tbsp white wine vinegar,
17488,"2 spring onions, finely sliced",
17488,1 tbsp olive oil,
17488,"300g new potatoes, cooked, then peeled and halved",
17489,300g tub light soft cheese,
17489,2 tbsp basil pesto,
17489,140g pack grissini stick (bread sticks),
17489,90g pack prosciutto,
17489,1 tbsp pine nut,
17489,"extra-virgin olive oil, for drizzling",
17490,4 tbsp sunflower oil,
17490,"5 onions, finely chopped",
17490,"300g white bread, in chunks",
17490,25g pack curly parsley,
17490,"15g pack sage, leaves only",
17490,"zest 3 lemons, juice of 1",
17490,8 cocktail sausages,
17490,"4 smoked, dry-cured streaky bacon rashers, halved across the middle",
17491,400g penne,
17491,2 tbsp olive oil,
17491,"4 shallots, sliced",
17491,"2 rump or stirloin steaks, about 200g each",
17491,"175g stilton, crumbled",
17491,100g bag watercress,
17492,"500ml frozen Black Forest fruits, thawed",
17492,5-6 tbsp golden caster sugar,
17492,15g Pure dairy-free spread,
17492,85g Doves Farm gluten-free plain flour,
17492,½ tsp ground cinnamon,
17492,4 eggs,
17492,400ml can coconut milk,
17492,3 tbsp blackcurrant or red fruit squash,
17492,"½ tsp arrowroot, blended with a little water",
17492,"icing sugar, to dust",
17493,400g can chopped tomato,
17493,110g pack of chorizo sausage (unsliced),
17493,140g wedge Savoy cabbage,
17493,sprinkling dried chilli flakes,
17493,"410g can chickpea, drained and rinsed",
17493,1 chicken or vegetable stock cube,
17493,"crusty bread or garlic bread, to serve",
17494,400g penne,
17494,"500g bunch asparagus, each spear trimmed and cut into 3 pieces",
17494,2 tbsp olive oil,
17494,"6 slices pancetta, snipped into pieces",
17494,"200g cherry tomatoes, halved",
17494,good handful basil leaves,
17494,"grated parmesan, to serve",
17495,140g quick-cook spaghetti,
17495,"140g long-stem broccoli, trimmed and cut into 5cm lengths",
17495,3 tbsp olive oil,
17495,"2 shallots, sliced",
17495,"1 garlic clove, finely chopped",
17495,¼ tsp crushed chillies,
17495,"12 sage leaves, shredded",
17495,"grated parmesan (or vegetarian alternative), to serve (optional)",
17496,8 eggs,
17496,50g soured cream,
17496,"2 tsp olive oil, plus extra for greasing",
17496,"4 rashers bacon, cut into strips",
17496,"12 button mushrooms, sliced",
17496,"4 leftover roast potatoes, cut into bite-size chunks",
17496,"4 leftover cooked chipolatas, cut into bite-size portions",
17496,"fresh bread and brown sauce, to serve",
17497,1 tbsp vegetable oil,
17497,"1 onion, chopped",
17497,1 tsp fresh root ginger,
17497,1-2 tsp Thai red curry paste (we used Sharwood's),
17497,400g can chopped tomatoes,
17497,50g sachet coconut cream,
17497,400g raw frozen prawns,
17497,"coriander, chopped, to serve (optional)",
17498,4 part-boned chicken breasts,
17498,150g firm goat's cheese,
17498,bunch thyme,
17498,500g cherry tomato,
17498,olive oil,
17498,splash white wine,
17499,400g penne,
17499,200g bag shredded kale,
17499,"100g streaky bacon, chopped",
17499,"1 medium red onion, finely sliced",
17499,100g soft mild goat's cheese,
17499,"grated parmesan, to serve (optional)",
17500,500ml pot good-quality vanilla ice-cream,
17500,12 biscotti biscuits,
17500,100g bar good-quality dark chocolate,
17500,2 tbsp brandy,
17500,200ml (about 1 mug) freshly-made strong coffee,
17501,500g new potato,
17501,500ml chicken stock,
17501,200ml double cream,
17501,"2 tbsp cornichons, sliced",
17501,"small handful parsley, finely chopped",
17502,100g each strong white and strong wholewheat flour,
17502,1 tsp or 7g sachet easy-blend dried yeast,
17502,125ml warm water,
17502,"200g can chopped tomato, juice drained",
17502,"handful cherry tomatoes, halved",
17502,"1 large courgette, thinly sliced using a peeler",
17502,"25g mozzarella, torn into pieces",
17502,"1 tsp capers in brine, drained",
17502,"8 green olives, roughly chopped",
17502,"1 garlic clove, finely chopped",
17502,1 tbsp olive oil,
17502,"2 tbsp chopped parsley, to serve",
17503,"140g plain flour, plus 2 tbsp for the gravy",
17503,1 tsp baking powder,
17503,"4 rosemary sprigs, leaves picked and chopped",
17503,4 large eggs,
17503,200ml milk,
17503,70g pack pancetta slices,
17503,"600g mixed root vegetable, peeled and cut into wedges or batons (we used carrots, parsnips and beetroot)",
17503,"2 small red onions, cut into wedges",
17503,3 tbsp vegetable oil,
17503,4 tbsp onion chutney,
17503,3 tbsp balsamic vinegar,
17503,500ml beef stock,
17503,"peas, to serve (optional)",
17504,900g mincemeat,
17504,"400g butter, very cold, cut into cubes",
17504,"700g plain flour, plus extra for rolling out",
17504,200g golden caster sugar,
17504,2 egg yolks,
17504,1 tbsp water or milk,
17504,200g ground almond,
17504,200g golden caster sugar,
17504,4 egg whites,
17504,few drops almond extract,
17504,"1 egg, beaten, to seal and glaze",
17505,2 medium onions,
17505,"2 tbsp vegetable oil, plus extra to fry the eggs",
17505,"400g basmati rice, well rinsed",
17505,"12 cocktail sausages, or 6 chipolatas twisted, then snipped in half",
17505,"6 rashers dry-cured streaky bacon, cut into bite-size pieces",
17505,"140g chestnut mushroom, halved",
17505,"2 red or green chillies, deseeded",
17505,"3 garlic cloves, bashed flat to remove the skin",
17505,6 eggs,
17505,20g pack coriander,
17505,"soy sauce and chilli sauce, to serve",
17506,1 tbsp olive oil,
17506,200g sirloin or rump steak,
17506,"1 small onion, sliced",
17506,"1 garlic clove, finely sliced",
17506,pinch dried oregano,
17506,glass red wine,
17506,200g can chopped tomato,
17507,leg of lamb weighing 2½ kg/5lb 8oz,
17507,1 garlic bulb,
17507,1 bunch rosemary,
17507,1 tbsp vegetable oil,
17507,"2 carrots, cut into large chunks",
17507,"1 onion, cut into quarters",
17507,1 glass red wine (about 150ml),
17507,1.2l beef or lamb stock,
17508,1 tsp olive oil,
17508,"1 red and 1 yellow pepper, deseeded and sliced",
17508,"2 garlic cloves, crushed",
17508,pinch crushed dried chillies,
17508,2 x 400g cans chopped tomatoes,
17508,"50g mixed pitted olives, whole or roughly chopped (optional)",
17508,pinch caster sugar,
17508,250g wholemeal pasta shapes,
17508,"2 x 200g cans tuna steak in spring water, drained and flaked",
17508,25g fresh wholemeal breadcrumbs,
17508,2 tbsp grated parmesan,
17509,"2 cucumber, roughly chopped",
17509,500g Greek yogurt,
17509,300ml carton fresh chicken stock,
17509,"2 garlic cloves, crushed",
17509,handful mint leaves,
17509,"flatbreads, to serve",
17510,2 golden pineapples (1 large and 1 medium),
17510,juice of 3 limes,
17510,"175g golden icing sugar, sifted",
17510,200ml carton coconut cream,
17510,100g golden caster sugar,
17510,1 cinnamon stick,
17510,"mint leaves, to serve",
17511,3 tbsp crunchy peanut butter,
17511,3 tbsp sweet chilli sauce,
17511,2 tbsp soy sauce,
17511,300g pack straight-to-wok noodle,
17511,1 tbsp oil,
17511,"thumb-sized piece of fresh root ginger, peeled and grated",
17511,300g pack stir-fry vegetable with peppers and mangetout (we used Sainsbury's read-to-use baby leaf stir-fry),
17511,handful basil leaves,
17511,"25g roasted peanuts, roughly chopped",
17512,"280g butter, softened",
17512,280g golden caster sugar,
17512,"200g self-raising flour, minus 1 rounded tbsp",
17512,1 rounded tbsp cocoa powder,
17512,6 medium eggs,
17512,"200g butter, softened",
17512,"280g icing sugar, sifted",
17512,1 tube orange ready-to-use icing,
17512,1 small bag Maltesers,
17512,1 tube choco M&Ms minis (use just the brown sweets) or Cadbury's mini buttons,
17512,1 tub jelly diamonds (just the orange ones),
17513,"10 Scottish langoustines, heads removed, shelled, and tails left on",
